timestamp_start,timestamp_end,flow_key,src_ports,dst_ports,packet_count,tcp_flags_pattern,label
2025-01-05 11:21:51.378224,2025-01-05 11:21:51.378229,"('172.31.0.1', '172.31.0.2', '4935', '41800', 'TCP')","['4935', '41800']","['4935', '41800']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378253,2025-01-05 11:21:51.378258,"('172.31.0.1', '172.31.0.2', '2723', '60918', 'TCP')","['2723', '60918']","['2723', '60918']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378281,2025-01-05 11:21:51.378286,"('172.31.0.1', '172.31.0.2', '2079', '44162', 'TCP')","['44162', '2079']","['44162', '2079']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378309,2025-01-05 11:21:51.378315,"('172.31.0.1', '172.31.0.2', '4460', '42488', 'TCP')","['42488', '4460']","['42488', '4460']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378338,2025-01-05 11:21:51.378343,"('172.31.0.1', '172.31.0.2', '1709', '33866', 'TCP')","['1709', '33866']","['1709', '33866']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378366,2025-01-05 11:21:51.378372,"('172.31.0.1', '172.31.0.2', '3844', '39218', 'TCP')","['3844', '39218']","['3844', '39218']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378395,2025-01-05 11:21:51.378400,"('172.31.0.1', '172.31.0.2', '1670', '45694', 'TCP')","['1670', '45694']","['1670', '45694']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378423,2025-01-05 11:21:51.378428,"('172.31.0.1', '172.31.0.2', '922', '49322', 'TCP')","['922', '49322']","['922', '49322']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378451,2025-01-05 11:21:51.378457,"('172.31.0.1', '172.31.0.2', '835', '60582', 'TCP')","['60582', '835']","['60582', '835']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378480,2025-01-05 11:21:51.378486,"('172.31.0.1', '172.31.0.2', '754', '50362', 'TCP')","['50362', '754']","['50362', '754']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378509,2025-01-05 11:21:51.378514,"('172.31.0.1', '172.31.0.2', '3984', '52086', 'TCP')","['3984', '52086']","['3984', '52086']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378537,2025-01-05 11:21:51.378543,"('172.31.0.1', '172.31.0.2', '2858', '51108', 'TCP')","['51108', '2858']","['51108', '2858']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378571,2025-01-05 11:21:51.378576,"('172.31.0.1', '172.31.0.2', '1343', '57132', 'TCP')","['1343', '57132']","['57132', '1343']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378599,2025-01-05 11:21:51.378604,"('172.31.0.1', '172.31.0.2', '3220', '47660', 'TCP')","['3220', '47660']","['3220', '47660']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378778,2025-01-05 11:21:51.378785,"('172.31.0.1', '172.31.0.2', '169', '34206', 'TCP')","['34206', '169']","['34206', '169']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378808,2025-01-05 11:21:51.378814,"('172.31.0.1', '172.31.0.2', '1637', '37532', 'TCP')","['1637', '37532']","['1637', '37532']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378837,2025-01-05 11:21:51.378842,"('172.31.0.1', '172.31.0.2', '1017', '56210', 'TCP')","['1017', '56210']","['56210', '1017']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378865,2025-01-05 11:21:51.378871,"('172.31.0.1', '172.31.0.2', '2272', '58856', 'TCP')","['58856', '2272']","['2272', '58856']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378894,2025-01-05 11:21:51.378899,"('172.31.0.1', '172.31.0.2', '1115', '46164', 'TCP')","['1115', '46164']","['1115', '46164']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378922,2025-01-05 11:21:51.378927,"('172.31.0.1', '172.31.0.2', '4385', '42986', 'TCP')","['4385', '42986']","['4385', '42986']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378950,2025-01-05 11:21:51.378955,"('172.31.0.1', '172.31.0.2', '4830', '60332', 'TCP')","['4830', '60332']","['4830', '60332']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.378978,2025-01-05 11:21:51.378984,"('172.31.0.1', '172.31.0.2', '2372', '38818', 'TCP')","['38818', '2372']","['38818', '2372']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379006,2025-01-05 11:21:51.379012,"('172.31.0.1', '172.31.0.2', '1537', '44602', 'TCP')","['44602', '1537']","['44602', '1537']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379035,2025-01-05 11:21:51.379040,"('172.31.0.1', '172.31.0.2', '911', '37810', 'TCP')","['37810', '911']","['37810', '911']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379063,2025-01-05 11:21:51.379068,"('172.31.0.1', '172.31.0.2', '2832', '35714', 'TCP')","['35714', '2832']","['35714', '2832']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379090,2025-01-05 11:21:51.379096,"('172.31.0.1', '172.31.0.2', '2857', '43024', 'TCP')","['2857', '43024']","['2857', '43024']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379118,2025-01-05 11:21:51.379125,"('172.31.0.1', '172.31.0.2', '640', '54898', 'TCP')","['54898', '640']","['54898', '640']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379148,2025-01-05 11:21:51.379164,"('172.31.0.1', '172.31.0.2', '1187', '42468', 'TCP')","['42468', '1187']","['1187', '42468']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379201,2025-01-05 11:21:51.379207,"('172.31.0.1', '172.31.0.2', '3634', '46292', 'TCP')","['3634', '46292']","['3634', '46292']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379230,2025-01-05 11:21:51.379236,"('172.31.0.1', '172.31.0.2', '4013', '54614', 'TCP')","['54614', '4013']","['54614', '4013']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379259,2025-01-05 11:21:51.379265,"('172.31.0.1', '172.31.0.2', '2813', '50358', 'TCP')","['50358', '2813']","['50358', '2813']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379287,2025-01-05 11:21:51.379293,"('172.31.0.1', '172.31.0.2', '4579', '34152', 'TCP')","['34152', '4579']","['34152', '4579']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379316,2025-01-05 11:21:51.379321,"('172.31.0.1', '172.31.0.2', '740', '48478', 'TCP')","['48478', '740']","['48478', '740']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379344,2025-01-05 11:21:51.379349,"('172.31.0.1', '172.31.0.2', '2794', '53454', 'TCP')","['53454', '2794']","['53454', '2794']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379372,2025-01-05 11:21:51.379378,"('172.31.0.1', '172.31.0.2', '4693', '42662', 'TCP')","['4693', '42662']","['4693', '42662']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379401,2025-01-05 11:21:51.379406,"('172.31.0.1', '172.31.0.2', '3148', '53754', 'TCP')","['53754', '3148']","['53754', '3148']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379429,2025-01-05 11:21:51.379434,"('172.31.0.1', '172.31.0.2', '600', '58358', 'TCP')","['600', '58358']","['600', '58358']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379454,2025-01-05 11:21:51.379461,"('172.31.0.1', '172.31.0.2', '3303', '48790', 'TCP')","['48790', '3303']","['48790', '3303']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379493,2025-01-05 11:21:51.379499,"('172.31.0.1', '172.31.0.2', '3570', '49026', 'TCP')","['49026', '3570']","['49026', '3570']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379521,2025-01-05 11:21:51.379527,"('172.31.0.1', '172.31.0.2', '349', '44206', 'TCP')","['349', '44206']","['349', '44206']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379549,2025-01-05 11:21:51.379555,"('172.31.0.1', '172.31.0.2', '2109', '56898', 'TCP')","['56898', '2109']","['2109', '56898']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379577,2025-01-05 11:21:51.379583,"('172.31.0.1', '172.31.0.2', '1595', '59824', 'TCP')","['1595', '59824']","['1595', '59824']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379606,2025-01-05 11:21:51.379612,"('172.31.0.1', '172.31.0.2', '3760', '39440', 'TCP')","['39440', '3760']","['39440', '3760']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379635,2025-01-05 11:21:51.379640,"('172.31.0.1', '172.31.0.2', '4778', '41176', 'TCP')","['41176', '4778']","['41176', '4778']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379662,2025-01-05 11:21:51.379668,"('172.31.0.1', '172.31.0.2', '4041', '59946', 'TCP')","['4041', '59946']","['4041', '59946']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379690,2025-01-05 11:21:51.379696,"('172.31.0.1', '172.31.0.2', '3270', '60332', 'TCP')","['3270', '60332']","['60332', '3270']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379719,2025-01-05 11:21:51.379724,"('172.31.0.1', '172.31.0.2', '2243', '45290', 'TCP')","['2243', '45290']","['2243', '45290']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379747,2025-01-05 11:21:51.379753,"('172.31.0.1', '172.31.0.2', '191', '41004', 'TCP')","['41004', '191']","['41004', '191']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379775,2025-01-05 11:21:51.379781,"('172.31.0.1', '172.31.0.2', '1222', '39400', 'TCP')","['1222', '39400']","['1222', '39400']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379804,2025-01-05 11:21:51.379810,"('172.31.0.1', '172.31.0.2', '3136', '42788', 'TCP')","['42788', '3136']","['42788', '3136']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379832,2025-01-05 11:21:51.379838,"('172.31.0.1', '172.31.0.2', '2255', '38322', 'TCP')","['38322', '2255']","['38322', '2255']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379865,2025-01-05 11:21:51.379871,"('172.31.0.1', '172.31.0.2', '2818', '34356', 'TCP')","['34356', '2818']","['34356', '2818']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379893,2025-01-05 11:21:51.379898,"('172.31.0.1', '172.31.0.2', '3501', '37700', 'TCP')","['37700', '3501']","['37700', '3501']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379921,2025-01-05 11:21:51.379927,"('172.31.0.1', '172.31.0.2', '2086', '48652', 'TCP')","['2086', '48652']","['2086', '48652']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379950,2025-01-05 11:21:51.379955,"('172.31.0.1', '172.31.0.2', '481', '47822', 'TCP')","['481', '47822']","['481', '47822']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.379980,2025-01-05 11:21:51.379986,"('172.31.0.1', '172.31.0.2', '4328', '43980', 'TCP')","['43980', '4328']","['4328', '43980']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380008,2025-01-05 11:21:51.380014,"('172.31.0.1', '172.31.0.2', '3164', '41640', 'TCP')","['3164', '41640']","['3164', '41640']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380037,2025-01-05 11:21:51.380043,"('172.31.0.1', '172.31.0.2', '4240', '33288', 'TCP')","['4240', '33288']","['4240', '33288']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380065,2025-01-05 11:21:51.380071,"('172.31.0.1', '172.31.0.2', '2883', '34724', 'TCP')","['2883', '34724']","['34724', '2883']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380093,2025-01-05 11:21:51.380099,"('172.31.0.1', '172.31.0.2', '1995', '32798', 'TCP')","['1995', '32798']","['1995', '32798']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380121,2025-01-05 11:21:51.380126,"('172.31.0.1', '172.31.0.2', '2011', '49386', 'TCP')","['2011', '49386']","['2011', '49386']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380149,2025-01-05 11:21:51.380154,"('172.31.0.1', '172.31.0.2', '923', '46532', 'TCP')","['46532', '923']","['46532', '923']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380177,2025-01-05 11:21:51.380183,"('172.31.0.1', '172.31.0.2', '2901', '45638', 'TCP')","['2901', '45638']","['2901', '45638']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380205,2025-01-05 11:21:51.380211,"('172.31.0.1', '172.31.0.2', '2647', '39902', 'TCP')","['2647', '39902']","['2647', '39902']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380385,2025-01-05 11:21:51.380391,"('172.31.0.1', '172.31.0.2', '1394', '46392', 'TCP')","['46392', '1394']","['1394', '46392']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380415,2025-01-05 11:21:51.380421,"('172.31.0.1', '172.31.0.2', '982', '35416', 'TCP')","['982', '35416']","['982', '35416']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380443,2025-01-05 11:21:51.380449,"('172.31.0.1', '172.31.0.2', '1931', '56300', 'TCP')","['56300', '1931']","['56300', '1931']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380471,2025-01-05 11:21:51.380477,"('172.31.0.1', '172.31.0.2', '4168', '52500', 'TCP')","['52500', '4168']","['52500', '4168']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380500,2025-01-05 11:21:51.380506,"('172.31.0.1', '172.31.0.2', '3025', '40594', 'TCP')","['3025', '40594']","['40594', '3025']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380529,2025-01-05 11:21:51.380534,"('172.31.0.1', '172.31.0.2', '615', '50772', 'TCP')","['50772', '615']","['50772', '615']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380557,2025-01-05 11:21:51.380563,"('172.31.0.1', '172.31.0.2', '636', '56936', 'TCP')","['56936', '636']","['56936', '636']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380585,2025-01-05 11:21:51.380591,"('172.31.0.1', '172.31.0.2', '176', '55652', 'TCP')","['55652', '176']","['55652', '176']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380613,2025-01-05 11:21:51.380618,"('172.31.0.1', '172.31.0.2', '690', '51162', 'TCP')","['690', '51162']","['690', '51162']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380641,2025-01-05 11:21:51.380647,"('172.31.0.1', '172.31.0.2', '1288', '34364', 'TCP')","['34364', '1288']","['34364', '1288']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380669,2025-01-05 11:21:51.380675,"('172.31.0.1', '172.31.0.2', '4843', '58118', 'TCP')","['4843', '58118']","['4843', '58118']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380698,2025-01-05 11:21:51.380704,"('172.31.0.1', '172.31.0.2', '81', '52388', 'TCP')","['52388', '81']","['52388', '81']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380726,2025-01-05 11:21:51.380732,"('172.31.0.1', '172.31.0.2', '1521', '35654', 'TCP')","['1521', '35654']","['1521', '35654']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380754,2025-01-05 11:21:51.380760,"('172.31.0.1', '172.31.0.2', '4616', '52304', 'TCP')","['52304', '4616']","['52304', '4616']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380783,2025-01-05 11:21:51.380788,"('172.31.0.1', '172.31.0.2', '4959', '40686', 'TCP')","['4959', '40686']","['4959', '40686']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380811,2025-01-05 11:21:51.380817,"('172.31.0.1', '172.31.0.2', '1652', '53018', 'TCP')","['1652', '53018']","['1652', '53018']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380840,2025-01-05 11:21:51.380846,"('172.31.0.1', '172.31.0.2', '202', '32892', 'TCP')","['202', '32892']","['202', '32892']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380868,2025-01-05 11:21:51.380874,"('172.31.0.1', '172.31.0.2', '2045', '43396', 'TCP')","['2045', '43396']","['2045', '43396']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380896,2025-01-05 11:21:51.380902,"('172.31.0.1', '172.31.0.2', '785', '50572', 'TCP')","['50572', '785']","['50572', '785']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380925,2025-01-05 11:21:51.380931,"('172.31.0.1', '172.31.0.2', '2683', '50370', 'TCP')","['50370', '2683']","['50370', '2683']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380953,2025-01-05 11:21:51.380959,"('172.31.0.1', '172.31.0.2', '18', '45192', 'TCP')","['45192', '18']","['18', '45192']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.380981,2025-01-05 11:21:51.380987,"('172.31.0.1', '172.31.0.2', '2114', '53170', 'TCP')","['53170', '2114']","['53170', '2114']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381009,2025-01-05 11:21:51.381015,"('172.31.0.1', '172.31.0.2', '1340', '57192', 'TCP')","['1340', '57192']","['1340', '57192']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381038,2025-01-05 11:21:51.381044,"('172.31.0.1', '172.31.0.2', '3732', '58754', 'TCP')","['3732', '58754']","['3732', '58754']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381066,2025-01-05 11:21:51.381071,"('172.31.0.1', '172.31.0.2', '3463', '46956', 'TCP')","['46956', '3463']","['46956', '3463']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381094,2025-01-05 11:21:51.381100,"('172.31.0.1', '172.31.0.2', '3695', '44642', 'TCP')","['3695', '44642']","['3695', '44642']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381128,2025-01-05 11:21:51.381133,"('172.31.0.1', '172.31.0.2', '4614', '53134', 'TCP')","['53134', '4614']","['4614', '53134']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381156,2025-01-05 11:21:51.381161,"('172.31.0.1', '172.31.0.2', '1142', '52876', 'TCP')","['1142', '52876']","['1142', '52876']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381184,2025-01-05 11:21:51.381190,"('172.31.0.1', '172.31.0.2', '4497', '45432', 'TCP')","['45432', '4497']","['45432', '4497']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381212,2025-01-05 11:21:51.381218,"('172.31.0.1', '172.31.0.2', '1393', '43824', 'TCP')","['43824', '1393']","['43824', '1393']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381241,2025-01-05 11:21:51.381247,"('172.31.0.1', '172.31.0.2', '1565', '36480', 'TCP')","['36480', '1565']","['36480', '1565']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381269,2025-01-05 11:21:51.381275,"('172.31.0.1', '172.31.0.2', '2842', '50696', 'TCP')","['50696', '2842']","['50696', '2842']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381297,2025-01-05 11:21:51.381303,"('172.31.0.1', '172.31.0.2', '1262', '48708', 'TCP')","['1262', '48708']","['1262', '48708']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381325,2025-01-05 11:21:51.381331,"('172.31.0.1', '172.31.0.2', '1478', '38518', 'TCP')","['1478', '38518']","['1478', '38518']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381354,2025-01-05 11:21:51.381359,"('172.31.0.1', '172.31.0.2', '1976', '47404', 'TCP')","['1976', '47404']","['1976', '47404']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381382,2025-01-05 11:21:51.381388,"('172.31.0.1', '172.31.0.2', '891', '37432', 'TCP')","['891', '37432']","['891', '37432']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381411,2025-01-05 11:21:51.381417,"('172.31.0.1', '172.31.0.2', '1005', '53770', 'TCP')","['1005', '53770']","['1005', '53770']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381439,2025-01-05 11:21:51.381444,"('172.31.0.1', '172.31.0.2', '1185', '42400', 'TCP')","['1185', '42400']","['1185', '42400']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381471,2025-01-05 11:21:51.381477,"('172.31.0.1', '172.31.0.2', '2915', '39990', 'TCP')","['2915', '39990']","['2915', '39990']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381500,2025-01-05 11:21:51.381506,"('172.31.0.1', '172.31.0.2', '3773', '44056', 'TCP')","['3773', '44056']","['3773', '44056']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381529,2025-01-05 11:21:51.381535,"('172.31.0.1', '172.31.0.2', '3439', '36956', 'TCP')","['36956', '3439']","['36956', '3439']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381557,2025-01-05 11:21:51.381563,"('172.31.0.1', '172.31.0.2', '687', '60326', 'TCP')","['687', '60326']","['687', '60326']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381586,2025-01-05 11:21:51.381591,"('172.31.0.1', '172.31.0.2', '1319', '51090', 'TCP')","['51090', '1319']","['51090', '1319']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381614,2025-01-05 11:21:51.381620,"('172.31.0.1', '172.31.0.2', '802', '45722', 'TCP')","['45722', '802']","['802', '45722']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
2025-01-05 11:21:51.381643,2025-01-05 11:21:51.381649,"('172.31.0.1', '172.31.0.2', '1474', '51292', 'TCP')","['51292', '1474']","['51292', '1474']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",1
