start_time,end_time,duration,src_ip,dst_ip,src_port,dst_port,SYN,ACK,FIN,RST,URG,PSH,vertical_scan,horizontal_scan,label
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.872962,1.7e-05,172.31.0.1,172.31.0.2,2991,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.872978,1.6e-05,172.31.0.1,172.31.0.2,3775,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.872994,1.6e-05,172.31.0.1,172.31.0.2,4359,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873011,1.7e-05,172.31.0.1,172.31.0.2,1350,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873028,1.7e-05,172.31.0.1,172.31.0.2,1650,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873045,1.7e-05,172.31.0.1,172.31.0.2,3006,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873061,1.6e-05,172.31.0.1,172.31.0.2,3713,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873078,1.7e-05,172.31.0.1,172.31.0.2,2053,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873094,1.6e-05,172.31.0.1,172.31.0.2,1834,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873112,1.8e-05,172.31.0.1,172.31.0.2,4527,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873128,1.6e-05,172.31.0.1,172.31.0.2,4719,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873144,1.6e-05,172.31.0.1,172.31.0.2,4485,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873161,1.7e-05,172.31.0.1,172.31.0.2,2583,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873177,1.6e-05,172.31.0.1,172.31.0.2,2361,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873193,1.6e-05,172.31.0.1,172.31.0.2,3975,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873209,1.6e-05,172.31.0.1,172.31.0.2,3631,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873226,1.7e-05,172.31.0.1,172.31.0.2,3664,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873243,1.7e-05,172.31.0.1,172.31.0.2,2557,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873259,1.6e-05,172.31.0.1,172.31.0.2,43,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873275,1.6e-05,172.31.0.1,172.31.0.2,4544,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873291,1.6e-05,172.31.0.1,172.31.0.2,1645,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873307,1.6e-05,172.31.0.1,172.31.0.2,744,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873324,1.7e-05,172.31.0.1,172.31.0.2,413,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873341,1.7e-05,172.31.0.1,172.31.0.2,2911,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873357,1.6e-05,172.31.0.1,172.31.0.2,4793,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873373,1.6e-05,172.31.0.1,172.31.0.2,838,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873389,1.6e-05,172.31.0.1,172.31.0.2,3293,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873407,1.8e-05,172.31.0.1,172.31.0.2,3536,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873422,1.5e-05,172.31.0.1,172.31.0.2,2055,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873439,1.7e-05,172.31.0.1,172.31.0.2,4994,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873455,1.6e-05,172.31.0.1,172.31.0.2,2228,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873471,1.6e-05,172.31.0.1,172.31.0.2,332,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873487,1.6e-05,172.31.0.1,172.31.0.2,4714,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873504,1.7e-05,172.31.0.1,172.31.0.2,4496,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873520,1.6e-05,172.31.0.1,172.31.0.2,3822,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873536,1.6e-05,172.31.0.1,172.31.0.2,2685,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873551,1.5e-05,172.31.0.1,172.31.0.2,2797,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873567,1.6e-05,172.31.0.1,172.31.0.2,4321,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873583,1.6e-05,172.31.0.1,172.31.0.2,2101,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873599,1.6e-05,172.31.0.1,172.31.0.2,2777,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873615,1.6e-05,172.31.0.1,172.31.0.2,4733,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873632,1.7e-05,172.31.0.1,172.31.0.2,2396,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873648,1.6e-05,172.31.0.1,172.31.0.2,4683,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873664,1.6e-05,172.31.0.1,172.31.0.2,1799,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873682,1.8e-05,172.31.0.1,172.31.0.2,1056,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873699,1.7e-05,172.31.0.1,172.31.0.2,3477,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.873714,1.5e-05,172.31.0.1,172.31.0.2,3008,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874129,0.000415,172.31.0.1,172.31.0.2,1410,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874146,1.7e-05,172.31.0.1,172.31.0.2,4634,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874163,1.7e-05,172.31.0.1,172.31.0.2,3456,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874179,1.6e-05,172.31.0.1,172.31.0.2,3535,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874195,1.6e-05,172.31.0.1,172.31.0.2,447,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874212,1.7e-05,172.31.0.1,172.31.0.2,2872,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874227,1.5e-05,172.31.0.1,172.31.0.2,2189,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874243,1.6e-05,172.31.0.1,172.31.0.2,1735,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874264,2.1e-05,172.31.0.1,172.31.0.2,1811,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874280,1.6e-05,172.31.0.1,172.31.0.2,1282,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874296,1.6e-05,172.31.0.1,172.31.0.2,4462,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874313,1.7e-05,172.31.0.1,172.31.0.2,2441,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874328,1.5e-05,172.31.0.1,172.31.0.2,3368,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874357,2.9e-05,172.31.0.1,172.31.0.2,4572,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874372,1.5e-05,172.31.0.1,172.31.0.2,2753,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874389,1.7e-05,172.31.0.1,172.31.0.2,1534,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874405,1.6e-05,172.31.0.1,172.31.0.2,2091,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874422,1.7e-05,172.31.0.1,172.31.0.2,4448,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874440,1.8e-05,172.31.0.1,172.31.0.2,1826,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874456,1.6e-05,172.31.0.1,172.31.0.2,4,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874474,1.8e-05,172.31.0.1,172.31.0.2,4693,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874494,2e-05,172.31.0.1,172.31.0.2,76,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874511,1.7e-05,172.31.0.1,172.31.0.2,4406,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874527,1.6e-05,172.31.0.1,172.31.0.2,2805,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874543,1.6e-05,172.31.0.1,172.31.0.2,1171,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874559,1.6e-05,172.31.0.1,172.31.0.2,962,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874576,1.7e-05,172.31.0.1,172.31.0.2,1908,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874592,1.6e-05,172.31.0.1,172.31.0.2,2715,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874608,1.6e-05,172.31.0.1,172.31.0.2,1188,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874624,1.6e-05,172.31.0.1,172.31.0.2,4703,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874641,1.7e-05,172.31.0.1,172.31.0.2,4763,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874657,1.6e-05,172.31.0.1,172.31.0.2,4187,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874673,1.6e-05,172.31.0.1,172.31.0.2,562,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874690,1.7e-05,172.31.0.1,172.31.0.2,1606,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874706,1.6e-05,172.31.0.1,172.31.0.2,1627,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874722,1.6e-05,172.31.0.1,172.31.0.2,4278,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874738,1.6e-05,172.31.0.1,172.31.0.2,2204,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874754,1.6e-05,172.31.0.1,172.31.0.2,3553,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874774,2e-05,172.31.0.1,172.31.0.2,2419,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874790,1.6e-05,172.31.0.1,172.31.0.2,1230,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874807,1.7e-05,172.31.0.1,172.31.0.2,2731,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874823,1.6e-05,172.31.0.1,172.31.0.2,457,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874840,1.7e-05,172.31.0.1,172.31.0.2,3034,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874856,1.6e-05,172.31.0.1,172.31.0.2,4881,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874873,1.7e-05,172.31.0.1,172.31.0.2,4050,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874889,1.6e-05,172.31.0.1,172.31.0.2,2006,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874905,1.6e-05,172.31.0.1,172.31.0.2,1299,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874921,1.6e-05,172.31.0.1,172.31.0.2,1571,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874936,1.5e-05,172.31.0.1,172.31.0.2,2027,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.874952,1.6e-05,172.31.0.1,172.31.0.2,4778,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875375,0.000423,172.31.0.1,172.31.0.2,3513,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875392,1.7e-05,172.31.0.1,172.31.0.2,1091,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875408,1.6e-05,172.31.0.1,172.31.0.2,2258,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875424,1.6e-05,172.31.0.1,172.31.0.2,2778,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875441,1.7e-05,172.31.0.1,172.31.0.2,2408,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875456,1.5e-05,172.31.0.1,172.31.0.2,1577,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875472,1.6e-05,172.31.0.1,172.31.0.2,1223,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875488,1.6e-05,172.31.0.1,172.31.0.2,512,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875504,1.6e-05,172.31.0.1,172.31.0.2,3526,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875521,1.7e-05,172.31.0.1,172.31.0.2,1337,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875538,1.7e-05,172.31.0.1,172.31.0.2,630,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875554,1.6e-05,172.31.0.1,172.31.0.2,144,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875569,1.5e-05,172.31.0.1,172.31.0.2,1556,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875585,1.6e-05,172.31.0.1,172.31.0.2,329,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875604,1.9e-05,172.31.0.1,172.31.0.2,3485,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875620,1.6e-05,172.31.0.1,172.31.0.2,3252,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875646,2.6e-05,172.31.0.1,172.31.0.2,4650,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875663,1.7e-05,172.31.0.1,172.31.0.2,353,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875680,1.7e-05,172.31.0.1,172.31.0.2,1849,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875696,1.6e-05,172.31.0.1,172.31.0.2,3359,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875712,1.6e-05,172.31.0.1,172.31.0.2,713,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875728,1.6e-05,172.31.0.1,172.31.0.2,1620,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875743,1.5e-05,172.31.0.1,172.31.0.2,2335,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875760,1.7e-05,172.31.0.1,172.31.0.2,636,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875776,1.6e-05,172.31.0.1,172.31.0.2,3607,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875793,1.7e-05,172.31.0.1,172.31.0.2,3441,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875807,1.4e-05,172.31.0.1,172.31.0.2,337,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875825,1.8e-05,172.31.0.1,172.31.0.2,3169,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875841,1.6e-05,172.31.0.1,172.31.0.2,4877,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875857,1.6e-05,172.31.0.1,172.31.0.2,2916,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875872,1.5e-05,172.31.0.1,172.31.0.2,1361,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875890,1.8e-05,172.31.0.1,172.31.0.2,1159,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875907,1.7e-05,172.31.0.1,172.31.0.2,3304,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875924,1.7e-05,172.31.0.1,172.31.0.2,93,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875940,1.6e-05,172.31.0.1,172.31.0.2,610,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875956,1.6e-05,172.31.0.1,172.31.0.2,4006,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875973,1.7e-05,172.31.0.1,172.31.0.2,3509,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.875989,1.6e-05,172.31.0.1,172.31.0.2,3215,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876005,1.6e-05,172.31.0.1,172.31.0.2,4393,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876021,1.6e-05,172.31.0.1,172.31.0.2,16,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876037,1.6e-05,172.31.0.1,172.31.0.2,4729,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876054,1.7e-05,172.31.0.1,172.31.0.2,1397,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876070,1.6e-05,172.31.0.1,172.31.0.2,1275,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876086,1.6e-05,172.31.0.1,172.31.0.2,555,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876102,1.6e-05,172.31.0.1,172.31.0.2,1283,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876117,1.5e-05,172.31.0.1,172.31.0.2,3363,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876134,1.7e-05,172.31.0.1,172.31.0.2,1207,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876149,1.5e-05,172.31.0.1,172.31.0.2,57,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876166,1.7e-05,172.31.0.1,172.31.0.2,1721,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876182,1.6e-05,172.31.0.1,172.31.0.2,2007,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876597,0.000415,172.31.0.1,172.31.0.2,3430,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876614,1.7e-05,172.31.0.1,172.31.0.2,3941,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876631,1.7e-05,172.31.0.1,172.31.0.2,85,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876647,1.6e-05,172.31.0.1,172.31.0.2,1565,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876663,1.6e-05,172.31.0.1,172.31.0.2,2046,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876679,1.6e-05,172.31.0.1,172.31.0.2,750,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876695,1.6e-05,172.31.0.1,172.31.0.2,326,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876711,1.6e-05,172.31.0.1,172.31.0.2,4273,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876728,1.7e-05,172.31.0.1,172.31.0.2,2855,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876744,1.6e-05,172.31.0.1,172.31.0.2,915,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876760,1.6e-05,172.31.0.1,172.31.0.2,1965,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876777,1.7e-05,172.31.0.1,172.31.0.2,2460,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876792,1.5e-05,172.31.0.1,172.31.0.2,2112,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876809,1.7e-05,172.31.0.1,172.31.0.2,1487,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876826,1.7e-05,172.31.0.1,172.31.0.2,4107,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876842,1.6e-05,172.31.0.1,172.31.0.2,1647,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876860,1.8e-05,172.31.0.1,172.31.0.2,3556,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876876,1.6e-05,172.31.0.1,172.31.0.2,3030,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876893,1.7e-05,172.31.0.1,172.31.0.2,2479,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876909,1.6e-05,172.31.0.1,172.31.0.2,1884,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876925,1.6e-05,172.31.0.1,172.31.0.2,585,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876941,1.6e-05,172.31.0.1,172.31.0.2,423,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876957,1.6e-05,172.31.0.1,172.31.0.2,2353,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876975,1.8e-05,172.31.0.1,172.31.0.2,1069,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.876991,1.6e-05,172.31.0.1,172.31.0.2,3246,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.877007,1.6e-05,172.31.0.1,172.31.0.2,4804,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.877023,1.6e-05,172.31.0.1,172.31.0.2,2817,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.877038,1.5e-05,172.31.0.1,172.31.0.2,2480,53554,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:56:07.877054,1.6e-05,172.31.0.1,172.31.0.2,780,53554,0,1,0,1,0,0,1,0,1
