start_request_time,end_request_time,start_response_time,end_response_time,duration,src_ip,dst_ip,src_port,dst_port,SYN,ACK,FIN,RST,URG,PSH,label
2025-01-08 13:53:51.340060,2025-01-08 13:53:51.340060,2025-01-08 13:53:51.340122,2025-01-08 13:53:51.340122,6.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '1915']","['44031', '1915']",1,1,0,1,0,0,1
2025-01-08 13:53:52.341214,2025-01-08 13:53:52.341214,2025-01-08 13:53:52.341278,2025-01-08 13:53:52.341278,6.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '6466']","['44031', '6466']",1,1,0,1,0,0,1
2025-01-08 13:53:53.342257,2025-01-08 13:53:53.342257,2025-01-08 13:53:53.342316,2025-01-08 13:53:53.342316,5.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '8551']","['44031', '8551']",1,1,0,1,0,0,1
2025-01-08 13:53:54.343465,2025-01-08 13:53:54.343465,2025-01-08 13:53:54.343533,2025-01-08 13:53:54.343533,6.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '5274']","['44031', '5274']",1,1,0,1,0,0,1
2025-01-08 13:53:55.344598,2025-01-08 13:53:55.344598,2025-01-08 13:53:55.344664,2025-01-08 13:53:55.344664,6.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '5823']","['44031', '5823']",1,1,0,1,0,0,1
2025-01-08 13:53:56.345584,2025-01-08 13:53:56.345584,2025-01-08 13:53:56.345642,2025-01-08 13:53:56.345642,5.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '4941']","['44031', '4941']",1,1,0,1,0,0,1
2025-01-08 13:53:57.346697,2025-01-08 13:53:57.346697,2025-01-08 13:53:57.346752,2025-01-08 13:53:57.346752,5.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '9542']","['44031', '9542']",1,1,0,1,0,0,1
2025-01-08 13:53:58.347841,2025-01-08 13:53:58.347841,2025-01-08 13:53:58.347898,2025-01-08 13:53:58.347898,5.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '5204']","['44031', '5204']",1,1,0,1,0,0,1
2025-01-08 13:53:59.349472,2025-01-08 13:53:59.349472,2025-01-08 13:53:59.349546,2025-01-08 13:53:59.349546,7.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '154']","['44031', '154']",1,1,0,1,0,0,1
2025-01-08 13:54:00.350531,2025-01-08 13:54:00.350531,2025-01-08 13:54:00.350592,2025-01-08 13:54:00.350592,6.1e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '6253']","['6253', '44031']",1,1,0,1,0,0,1
